constructorId,driverId,driverNumber,engineManufacturerId,lap,position,race,stop,time,tyreManufacturerId,year
williams,felipe-massa,19,mercedes,52,30,17-mexico,2,23.086,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,52,31,17-mexico,2,24.136,pirelli,2015
sauber,felipe-nasr,12,ferrari,51,32,17-mexico,3,23.813,pirelli,2015
toro-rosso,max-verstappen,33,renault,52,33,17-mexico,2,22.589,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,52,34,17-mexico,2,23.101,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,52,35,17-mexico,2,23.937,pirelli,2015
marussia,will-stevens,28,ferrari,50,36,17-mexico,2,24.224,pirelli,2015
marussia,alexander-rossi,53,ferrari,50,37,17-mexico,2,30.442,pirelli,2015
williams,valtteri-bottas,77,mercedes,53,38,17-mexico,2,23.160,pirelli,2015
red-bull,daniel-ricciardo,3,renault,3,1,18-brazil,1,23.937,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,9,2,18-brazil,1,24.009,pirelli,2015
red-bull,daniil-kvyat,26,renault,10,3,18-brazil,1,24.155,pirelli,2015
williams,felipe-massa,19,mercedes,10,4,18-brazil,1,23.887,pirelli,2015
force-india,sergio-perez,11,mercedes,10,5,18-brazil,1,23.854,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,10,6,18-brazil,1,24.475,pirelli,2015
williams,valtteri-bottas,77,mercedes,11,7,18-brazil,1,23.736,pirelli,2015
toro-rosso,max-verstappen,33,renault,11,8,18-brazil,1,24.166,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,12,9,18-brazil,1,23.293,pirelli,2015
mclaren,jenson-button,22,honda,12,10,18-brazil,1,23.242,pirelli,2015
sauber,marcus-ericsson,9,ferrari,12,11,18-brazil,1,24.699,pirelli,2015
mercedes,nico-rosberg,6,mercedes,13,12,18-brazil,1,25.039,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,13,13,18-brazil,1,23.801,pirelli,2015
mclaren,fernando-alonso,14,honda,13,14,18-brazil,1,22.981,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,14,15,18-brazil,1,24.328,pirelli,2015
sauber,felipe-nasr,12,ferrari,14,16,18-brazil,1,25.529,pirelli,2015
marussia,alexander-rossi,53,ferrari,14,17,18-brazil,1,25.492,pirelli,2015
marussia,will-stevens,28,ferrari,15,18,18-brazil,1,25.547,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,25,19,18-brazil,1,24.115,pirelli,2015
red-bull,daniel-ricciardo,3,renault,28,20,18-brazil,2,23.979,pirelli,2015
mclaren,jenson-button,22,honda,31,21,18-brazil,2,24.265,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,32,22,18-brazil,2,23.474,pirelli,2015
mercedes,nico-rosberg,6,mercedes,33,23,18-brazil,2,23.321,pirelli,2015
mclaren,fernando-alonso,14,honda,32,24,18-brazil,2,23.218,pirelli,2015
sauber,marcus-ericsson,9,ferrari,32,25,18-brazil,2,29.148,pirelli,2015
force-india,sergio-perez,11,mercedes,33,26,18-brazil,2,23.609,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,34,27,18-brazil,2,23.148,pirelli,2015
toro-rosso,max-verstappen,33,renault,34,28,18-brazil,2,24.153,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,35,29,18-brazil,2,24.199,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,35,30,18-brazil,2,23.787,pirelli,2015
williams,felipe-massa,19,mercedes,38,31,18-brazil,2,23.927,pirelli,2015
red-bull,daniil-kvyat,26,renault,39,32,18-brazil,2,23.630,pirelli,2015
sauber,felipe-nasr,12,ferrari,39,33,18-brazil,2,24.491,pirelli,2015
williams,valtteri-bottas,77,mercedes,41,34,18-brazil,2,24.913,pirelli,2015
marussia,will-stevens,28,ferrari,40,35,18-brazil,2,27.095,pirelli,2015
marussia,alexander-rossi,53,ferrari,41,36,18-brazil,2,26.706,pirelli,2015
lotus-f1,pastor-maldonado,13,mercedes,44,37,18-brazil,2,30.082,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,46,38,18-brazil,2,25.308,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,47,39,18-brazil,3,23.861,pirelli,2015
mercedes,nico-rosberg,6,mercedes,48,40,18-brazil,3,23.046,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,49,41,18-brazil,3,22.936,pirelli,2015
force-india,sergio-perez,11,mercedes,51,42,18-brazil,3,23.732,pirelli,2015
mclaren,jenson-button,22,honda,51,43,18-brazil,3,23.402,pirelli,2015
red-bull,daniel-ricciardo,3,renault,52,44,18-brazil,3,24.775,pirelli,2015
mclaren,fernando-alonso,14,honda,52,45,18-brazil,3,23.810,pirelli,2015
toro-rosso,max-verstappen,33,renault,53,46,18-brazil,3,24.078,pirelli,2015
sauber,marcus-ericsson,9,ferrari,53,47,18-brazil,3,25.102,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,54,48,18-brazil,3,23.958,pirelli,2015
williams,felipe-massa,19,mercedes,55,49,18-brazil,3,23.401,pirelli,2015
mclaren,fernando-alonso,14,honda,1,1,19-abu-dhabi,1,44.990,pirelli,2015
sauber,felipe-nasr,12,ferrari,4,2,19-abu-dhabi,1,28.407,pirelli,2015
red-bull,daniil-kvyat,26,renault,5,3,19-abu-dhabi,1,21.868,pirelli,2015
force-india,sergio-perez,11,mercedes,6,4,19-abu-dhabi,1,21.922,pirelli,2015
red-bull,daniel-ricciardo,3,renault,6,5,19-abu-dhabi,1,21.949,pirelli,2015
williams,felipe-massa,19,mercedes,6,6,19-abu-dhabi,1,22.851,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,7,7,19-abu-dhabi,1,22.045,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,7,8,19-abu-dhabi,1,25.307,pirelli,2015
williams,valtteri-bottas,77,mercedes,8,9,19-abu-dhabi,1,24.485,pirelli,2015
toro-rosso,max-verstappen,33,renault,8,10,19-abu-dhabi,1,22.309,pirelli,2015
mclaren,jenson-button,22,honda,8,11,19-abu-dhabi,1,23.722,pirelli,2015
mclaren,fernando-alonso,14,honda,8,12,19-abu-dhabi,2,16.128,pirelli,2015
williams,valtteri-bottas,77,mercedes,9,13,19-abu-dhabi,2,28.622,pirelli,2015
mercedes,nico-rosberg,6,mercedes,10,14,19-abu-dhabi,1,21.637,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,10,15,19-abu-dhabi,1,22.162,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,11,16,19-abu-dhabi,1,21.346,pirelli,2015
sauber,marcus-ericsson,9,ferrari,15,17,19-abu-dhabi,1,22.838,pirelli,2015
mclaren,fernando-alonso,14,honda,17,18,19-abu-dhabi,3,22.246,pirelli,2015
toro-rosso,max-verstappen,33,renault,20,19,19-abu-dhabi,2,22.457,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,23,20,19-abu-dhabi,1,21.795,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,23,21,19-abu-dhabi,1,22.203,pirelli,2015
marussia,will-stevens,28,ferrari,23,22,19-abu-dhabi,1,22.913,pirelli,2015
force-india,nico-hulkenberg,27,mercedes,24,23,19-abu-dhabi,2,22.174,pirelli,2015
marussia,roberto-merhi,98,ferrari,24,24,19-abu-dhabi,1,24.314,pirelli,2015
red-bull,daniil-kvyat,26,renault,25,25,19-abu-dhabi,2,21.634,pirelli,2015
red-bull,daniel-ricciardo,3,renault,26,26,19-abu-dhabi,2,22.118,pirelli,2015
williams,felipe-massa,19,mercedes,26,27,19-abu-dhabi,2,22.710,pirelli,2015
sauber,felipe-nasr,12,ferrari,26,28,19-abu-dhabi,2,22.806,pirelli,2015
force-india,sergio-perez,11,mercedes,27,29,19-abu-dhabi,2,22.116,pirelli,2015
mclaren,jenson-button,22,honda,27,30,19-abu-dhabi,2,22.310,pirelli,2015
toro-rosso,carlos-sainz-jr,55,renault,28,31,19-abu-dhabi,2,22.063,pirelli,2015
williams,valtteri-bottas,77,mercedes,29,32,19-abu-dhabi,3,29.592,pirelli,2015
mercedes,nico-rosberg,6,mercedes,31,33,19-abu-dhabi,2,21.580,pirelli,2015
ferrari,kimi-raikkonen,7,ferrari,32,34,19-abu-dhabi,2,25.613,pirelli,2015
marussia,will-stevens,28,ferrari,33,35,19-abu-dhabi,2,22.854,pirelli,2015
toro-rosso,max-verstappen,33,renault,38,36,19-abu-dhabi,3,22.355,pirelli,2015
ferrari,sebastian-vettel,5,ferrari,39,37,19-abu-dhabi,2,21.628,pirelli,2015
mercedes,lewis-hamilton,44,mercedes,41,38,19-abu-dhabi,2,21.392,pirelli,2015
sauber,marcus-ericsson,9,ferrari,41,39,19-abu-dhabi,2,22.200,pirelli,2015
lotus-f1,romain-grosjean,8,mercedes,43,40,19-abu-dhabi,2,22.234,pirelli,2015
sauber,felipe-nasr,12,ferrari,44,41,19-abu-dhabi,3,22.086,pirelli,2015
mclaren,fernando-alonso,14,honda,47,42,19-abu-dhabi,4,22.377,pirelli,2015
