constructorId,driverId,driverNumber,engineManufacturerId,lap,position,race,stop,time,tyreManufacturerId,year
toro-rosso,brendon-hartley,28,toro-rosso,2,29,19-brazil,2,19.439,pirelli,2017
williams,lance-stroll,18,mercedes,2,30,19-brazil,2,19.270,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,2,31,19-brazil,2,19.237,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,2,32,19-brazil,2,19.160,pirelli,2017
haas,romain-grosjean,8,ferrari,2,33,19-brazil,2,18.860,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,2,34,19-brazil,2,17.929,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,3,35,19-brazil,3,17.842,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,3,36,19-brazil,3,17.784,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,3,37,19-brazil,3,18.290,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,3,38,19-brazil,3,18.017,pirelli,2017
mclaren,fernando-alonso,14,honda,3,39,19-brazil,3,17.716,pirelli,2017
williams,felipe-massa,19,mercedes,3,40,19-brazil,3,17.745,pirelli,2017
force-india,sergio-perez,11,mercedes,3,41,19-brazil,3,17.822,pirelli,2017
renault,nico-hulkenberg,27,renault,3,42,19-brazil,3,18.052,pirelli,2017
renault,carlos-sainz-jr,55,renault,3,43,19-brazil,3,18.347,pirelli,2017
toro-rosso,pierre-gasly,10,toro-rosso,3,44,19-brazil,3,18.207,pirelli,2017
sauber,marcus-ericsson,9,ferrari,3,45,19-brazil,3,17.802,pirelli,2017
toro-rosso,brendon-hartley,28,toro-rosso,3,46,19-brazil,3,17.738,pirelli,2017
williams,lance-stroll,18,mercedes,3,47,19-brazil,3,17.925,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,3,48,19-brazil,3,18.725,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,3,49,19-brazil,3,18.764,pirelli,2017
haas,romain-grosjean,8,ferrari,3,50,19-brazil,3,18.456,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,3,51,19-brazil,3,18.129,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,27,52,19-brazil,4,23.064,pirelli,2017
williams,felipe-massa,19,mercedes,27,53,19-brazil,4,23.275,pirelli,2017
toro-rosso,brendon-hartley,28,toro-rosso,27,54,19-brazil,4,23.830,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,28,55,19-brazil,4,22.736,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,28,56,19-brazil,4,23.180,pirelli,2017
mclaren,fernando-alonso,14,honda,28,57,19-brazil,4,23.342,pirelli,2017
williams,lance-stroll,18,mercedes,28,58,19-brazil,4,22.486,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,29,59,19-brazil,4,23.170,pirelli,2017
renault,nico-hulkenberg,27,renault,30,60,19-brazil,4,24.054,pirelli,2017
renault,carlos-sainz-jr,55,renault,31,61,19-brazil,4,23.550,pirelli,2017
force-india,sergio-perez,11,mercedes,35,62,19-brazil,4,23.275,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,43,63,19-brazil,4,23.121,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,43,64,19-brazil,4,23.484,pirelli,2017
toro-rosso,pierre-gasly,10,toro-rosso,44,65,19-brazil,4,23.748,pirelli,2017
sauber,marcus-ericsson,9,ferrari,44,66,19-brazil,4,24.164,pirelli,2017
haas,romain-grosjean,8,ferrari,48,67,19-brazil,4,34.438,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,62,68,19-brazil,5,22.644,pirelli,2017
williams,lance-stroll,18,mercedes,67,69,19-brazil,5,24.756,pirelli,2017
williams,lance-stroll,18,mercedes,11,1,20-abu-dhabi,1,21.613,pirelli,2017
mclaren,stoffel-vandoorne,2,honda,12,2,20-abu-dhabi,1,22.125,pirelli,2017
red-bull,max-verstappen,33,tag-heuer,14,3,20-abu-dhabi,1,21.269,pirelli,2017
ferrari,kimi-raikkonen,7,ferrari,15,4,20-abu-dhabi,1,21.609,pirelli,2017
force-india,sergio-perez,11,mercedes,16,5,20-abu-dhabi,1,21.869,pirelli,2017
renault,nico-hulkenberg,27,renault,17,6,20-abu-dhabi,1,29.724,pirelli,2017
red-bull,daniel-ricciardo,3,tag-heuer,19,7,20-abu-dhabi,1,23.477,pirelli,2017
ferrari,sebastian-vettel,5,ferrari,20,8,20-abu-dhabi,1,21.221,pirelli,2017
mercedes,valtteri-bottas,77,mercedes,21,9,20-abu-dhabi,1,21.478,pirelli,2017
mclaren,fernando-alonso,14,honda,21,10,20-abu-dhabi,1,22.541,pirelli,2017
williams,felipe-massa,19,mercedes,22,11,20-abu-dhabi,1,21.449,pirelli,2017
haas,kevin-magnussen,20,ferrari,22,12,20-abu-dhabi,1,21.875,pirelli,2017
mercedes,lewis-hamilton,44,mercedes,24,13,20-abu-dhabi,1,21.274,pirelli,2017
toro-rosso,brendon-hartley,28,toro-rosso,26,14,20-abu-dhabi,1,21.598,pirelli,2017
sauber,pascal-wehrlein,94,ferrari,28,15,20-abu-dhabi,1,22.959,pirelli,2017
williams,lance-stroll,18,mercedes,29,16,20-abu-dhabi,2,21.543,pirelli,2017
toro-rosso,pierre-gasly,10,toro-rosso,30,17,20-abu-dhabi,1,21.519,pirelli,2017
sauber,marcus-ericsson,9,ferrari,30,18,20-abu-dhabi,1,22.176,pirelli,2017
force-india,esteban-ocon,31,mercedes,31,19,20-abu-dhabi,1,21.865,pirelli,2017
renault,carlos-sainz-jr,55,renault,31,20,20-abu-dhabi,1,21.956,pirelli,2017
haas,romain-grosjean,8,ferrari,32,21,20-abu-dhabi,1,21.850,pirelli,2017
williams,lance-stroll,18,mercedes,35,22,20-abu-dhabi,3,21.908,pirelli,2017
